"Date","Time","Chambertemp","dT","WetBulb","LWP","Intercept","Slope","Correction_dT","Correctionfactor","BatteryLevel","DateTime","PSY","Plant_ID"
"26/10/2024","09:30:00","21.63","-1.728","3.204",-0.9,"1.00","-3.80","-0.23","8.319","4.10",2024-10-26 09:30:00,"PSY1N903",3
"26/10/2024","09:45:00","22.03","-1.954","2.996",-0.86,"1.00","-3.80","-0.26","8.305","4.10",2024-10-26 09:45:00,"PSY1N903",3
"26/10/2024","10:00:00","22.50","-2.035","3.028",-0.86,"1.00","-3.80","-0.27","8.287","4.10",2024-10-26 10:00:00,"PSY1N903",3
"26/10/2024","10:15:00","22.96","-1.914","3.251",-0.9,"1.00","-3.80","-0.25","8.272","4.10",2024-10-26 10:15:00,"PSY1N903",3
"26/10/2024","10:30:00","23.53","-2.035","3.134",-0.87,"1.00","-3.80","-0.27","8.251","4.10",2024-10-26 10:30:00,"PSY1N903",3
"26/10/2024","10:45:00","23.95","-2.124","3.554",-0.98,"1.00","-3.80","-0.28","8.237","4.10",2024-10-26 10:45:00,"PSY1N903",3
"26/10/2024","11:00:00","24.43","-1.830","3.370",-0.88,"1.00","-3.80","-0.24","8.219","4.10",2024-10-26 11:00:00,"PSY1N903",3
"26/10/2024","11:15:00","24.86","-1.657","3.838",-0.97,"1.00","-3.80","-0.22","8.205","4.10",2024-10-26 11:15:00,"PSY1N903",3
"26/10/2024","11:30:00","25.27","-0.988","5.053",-1.18,"1.00","-3.80","-0.13","8.191","4.09",2024-10-26 11:30:00,"PSY1N903",3
"26/10/2024","11:45:00","25.85","-1.980","3.766",-0.97,"1.00","-3.80","-0.26","8.168","4.09",2024-10-26 11:45:00,"PSY1N903",3
"26/10/2024","12:00:00","26.32","-2.150","3.704",-0.96,"1.00","-3.80","-0.28","8.152","4.09",2024-10-26 12:00:00,"PSY1N903",3
"26/10/2024","12:15:00","27.00","-1.278","3.775",-0.84,"1.00","-3.80","-0.17","8.128","4.09",2024-10-26 12:15:00,"PSY1N903",3
"26/10/2024","12:30:00","27.06","-1.857","4.175",-1.02,"1.00","-3.80","-0.24","8.128","4.09",2024-10-26 12:30:00,"PSY1N903",3
"26/10/2024","12:45:00","27.28","-2.599","4.325",-1.15,"1.00","-3.80","-0.34","8.121","4.09",2024-10-26 12:45:00,"PSY1N903",3
"26/10/2024","13:00:00","27.35","-0.659","4.661",-0.97,"1.00","-3.80","-0.08","8.116","4.09",2024-10-26 13:00:00,"PSY1N903",3
"26/10/2024","13:15:00","27.12","-2.449","3.928",-1.04,"1.00","-3.80","-0.32","8.123","4.09",2024-10-26 13:15:00,"PSY1N903",3
"26/10/2024","13:30:00","27.10","-2.144","4.028",-1.02,"1.00","-3.80","-0.28","8.123","4.09",2024-10-26 13:30:00,"PSY1N903",3
"26/10/2024","13:45:00","26.94","-1.852","4.270",-1.05,"1.00","-3.80","-0.24","8.130","4.09",2024-10-26 13:45:00,"PSY1N903",3
"26/10/2024","14:00:00","27.02","-2.358","3.936",-1.03,"1.00","-3.80","-0.31","8.128","4.09",2024-10-26 14:00:00,"PSY1N903",3
"26/10/2024","14:15:00","26.87","-1.800","5.342",-1.31,"1.00","-3.80","-0.24","8.134","4.08",2024-10-26 14:15:00,"PSY1N903",3
"26/10/2024","14:30:00","27.01","-2.067","4.720",-1.19,"1.00","-3.80","-0.27","8.128","4.08",2024-10-26 14:30:00,"PSY1N903",3
"26/10/2024","14:45:00","27.06","-2.050","3.944",-0.99,"1.00","-3.80","-0.27","8.128","4.08",2024-10-26 14:45:00,"PSY1N903",3
"26/10/2024","15:00:00","27.20","-1.280","4.601",-1.05,"1.00","-3.80","-0.17","8.121","4.08",2024-10-26 15:00:00,"PSY1N903",3
"26/10/2024","15:15:00","26.89","-1.622","4.152",-0.99,"1.00","-3.80","-0.21","8.134","4.08",2024-10-26 15:15:00,"PSY1N903",3
"26/10/2024","15:30:00","26.77","-2.718","3.938",-1.08,"1.00","-3.80","-0.36","8.137","4.11",2024-10-26 15:30:00,"PSY1N903",3
"26/10/2024","15:45:00","27.01","-2.514","5.221",-1.37,"1.00","-3.80","-0.33","8.128","4.13",2024-10-26 15:45:00,"PSY1N903",3
"26/10/2024","16:00:00","27.23","-2.182","4.271",-1.08,"1.00","-3.80","-0.29","8.121","4.14",2024-10-26 16:00:00,"PSY1N903",3
"26/10/2024","16:15:00","27.30","-1.648","4.139",-0.98,"1.00","-3.80","-0.21","8.116","4.16",2024-10-26 16:15:00,"PSY1N903",3
"26/10/2024","16:30:00","27.24","-1.409","4.306",-0.99,"1.00","-3.80","-0.18","8.121","4.18",2024-10-26 16:30:00,"PSY1N903",3
"26/10/2024","16:45:00","27.05","-1.868","4.325",-1.06,"1.00","-3.80","-0.24","8.128","4.19",2024-10-26 16:45:00,"PSY1N903",3
"26/10/2024","17:00:00","26.79","-0.628","4.348",-0.91,"1.00","-3.80","-0.08","8.137","4.19",2024-10-26 17:00:00,"PSY1N903",3
"26/10/2024","17:15:00","26.61","-1.821","4.321",-1.06,"1.00","-3.80","-0.24","8.141","4.19",2024-10-26 17:15:00,"PSY1N903",3
"26/10/2024","17:30:00","26.72","-2.123","4.297",-1.1,"1.00","-3.80","-0.28","8.137","4.19",2024-10-26 17:30:00,"PSY1N903",3
"26/10/2024","17:45:00","26.77","-1.848","4.237",-1.04,"1.00","-3.80","-0.24","8.137","4.19",2024-10-26 17:45:00,"PSY1N903",3
"26/10/2024","18:00:00","26.75","-1.412","4.369",-1.02,"1.00","-3.80","-0.18","8.137","4.19",2024-10-26 18:00:00,"PSY1N903",3
"26/10/2024","18:15:00","26.62","-1.524","4.490",-1.07,"1.00","-3.80","-0.20","8.141","4.19",2024-10-26 18:15:00,"PSY1N903",3
"26/10/2024","18:30:00","26.39","-1.917","4.418",-1.11,"1.00","-3.80","-0.25","8.152","4.19",2024-10-26 18:30:00,"PSY1N903",3
"26/10/2024","18:45:00","26.46","-1.704","4.482",-1.09,"1.00","-3.80","-0.22","8.148","4.19",2024-10-26 18:45:00,"PSY1N903",3
"26/10/2024","19:00:00","26.33","-1.301","4.608",-1.08,"1.00","-3.80","-0.17","8.152","4.19",2024-10-26 19:00:00,"PSY1N903",3
"26/10/2024","19:15:00","26.16","-1.422","4.528",-1.08,"1.00","-3.80","-0.19","8.159","4.19",2024-10-26 19:15:00,"PSY1N903",3
"26/10/2024","19:30:00","25.95","-1.489","4.607",-1.11,"1.00","-3.80","-0.19","8.166","4.19",2024-10-26 19:30:00,"PSY1N903",3
"26/10/2024","19:45:00","25.70","-0.581","4.701",-1.02,"1.00","-3.80","-0.07","8.173","4.19",2024-10-26 19:45:00,"PSY1N903",3
"26/10/2024","20:00:00","25.55","-0.864","4.917",-1.12,"1.00","-3.80","-0.11","8.180","4.19",2024-10-26 20:00:00,"PSY1N903",3
"26/10/2024","20:15:00","25.43","-1.576","4.420",-1.09,"1.00","-3.80","-0.21","8.184","4.19",2024-10-26 20:15:00,"PSY1N903",3
"26/10/2024","20:30:00","25.62","-0.932","4.624",-1.05,"1.00","-3.80","-0.12","8.175","4.19",2024-10-26 20:30:00,"PSY1N903",3
"26/10/2024","20:45:00","25.52","-1.055","4.776",-1.11,"1.00","-3.80","-0.14","8.180","4.19",2024-10-26 20:45:00,"PSY1N903",3
"26/10/2024","21:00:00","25.49","-1.434","4.455",-1.08,"1.00","-3.80","-0.19","8.184","4.19",2024-10-26 21:00:00,"PSY1N903",3
"26/10/2024","21:15:00","25.29","-0.656","4.795",-1.07,"1.00","-3.80","-0.08","8.191","4.19",2024-10-26 21:15:00,"PSY1N903",3
"26/10/2024","21:30:00","25.07","-1.036","4.445",-1.04,"1.00","-3.80","-0.13","8.198","4.19",2024-10-26 21:30:00,"PSY1N903",3
"26/10/2024","21:45:00","24.98","-0.766","4.540",-1.03,"1.00","-3.80","-0.10","8.201","4.19",2024-10-26 21:45:00,"PSY1N903",3
"26/10/2024","22:00:00","24.94","-1.549","4.147",-1.03,"1.00","-3.80","-0.20","8.201","4.19",2024-10-26 22:00:00,"PSY1N903",3
"26/10/2024","22:15:00","25.05","-1.646","4.195",-1.06,"1.00","-3.80","-0.22","8.198","4.19",2024-10-26 22:15:00,"PSY1N903",3
"26/10/2024","22:30:00","25.01","-1.738","4.210",-1.07,"1.00","-3.80","-0.23","8.198","4.19",2024-10-26 22:30:00,"PSY1N903",3
"26/10/2024","22:45:00","24.83","-1.178","4.175",-0.99,"1.00","-3.80","-0.15","8.205","4.19",2024-10-26 22:45:00,"PSY1N903",3
"26/10/2024","23:00:00","24.12","0.195","4.968",-1.04,"1.00","-3.80","0.02","8.229","4.19",2024-10-26 23:00:00,"PSY1N903",3
"26/10/2024","23:15:00","23.09","0.402","4.611",-0.96,"1.00","-3.80","0.05","8.269","4.19",2024-10-26 23:15:00,"PSY1N903",3
"26/10/2024","23:30:00","22.34","0.298","4.353",-0.93,"1.00","-3.80","0.04","8.294","4.19",2024-10-26 23:30:00,"PSY1N903",3
"26/10/2024","23:45:00","21.85","-0.084","3.934",-0.87,"1.00","-3.80","-0.01","8.312","4.19",2024-10-26 23:45:00,"PSY1N903",3
"27/10/2024","00:00:00","21.55","-0.085","3.724",-0.82,"1.00","-3.80","-0.01","8.323","4.19",2024-10-27,"PSY1N903",3
"27/10/2024","00:15:00","21.31","0.087","3.553",-0.76,"1.00","-3.80","0.01","8.330","4.19",2024-10-27 00:15:00,"PSY1N903",3
"27/10/2024","00:30:00","21.07","-0.152","3.382",-0.75,"1.00","-3.80","-0.02","8.341","4.19",2024-10-27 00:30:00,"PSY1N903",3
"27/10/2024","00:45:00","20.83","-0.051","3.201",-0.69,"1.00","-3.80","0.00","8.348","4.19",2024-10-27 00:45:00,"PSY1N903",3
"27/10/2024","01:00:00","20.59","-0.253","3.085",-0.69,"1.00","-3.80","-0.03","8.359","4.19",2024-10-27 01:00:00,"PSY1N903",3
"27/10/2024","01:15:00","20.41","-0.129","2.954",-0.64,"1.00","-3.80","-0.01","8.362","4.19",2024-10-27 01:15:00,"PSY1N903",3
"27/10/2024","01:30:00","20.19","0.001","2.826",-0.59,"1.00","-3.80","0.00","8.373","4.19",2024-10-27 01:30:00,"PSY1N903",3
"27/10/2024","01:45:00","20.10","-0.313","2.701",-0.59,"1.00","-3.80","-0.04","8.373","4.19",2024-10-27 01:45:00,"PSY1N903",3
"27/10/2024","02:00:00","20.00","-0.133","2.598",-0.54,"1.00","-3.80","-0.01","8.377","4.19",2024-10-27 02:00:00,"PSY1N903",3
"27/10/2024","02:15:00","19.93","-0.175","2.532",-0.53,"1.00","-3.80","-0.02","8.381","4.19",2024-10-27 02:15:00,"PSY1N903",3
"27/10/2024","02:30:00","19.78","0.290","2.534",-0.47,"1.00","-3.80","0.03","8.388","4.19",2024-10-27 02:30:00,"PSY1N903",3
"27/10/2024","02:45:00","19.67","-0.108","2.375",-0.48,"1.00","-3.80","-0.01","8.392","4.19",2024-10-27 02:45:00,"PSY1N903",3
"27/10/2024","03:00:00","19.63","-0.355","2.294",-0.49,"1.00","-3.80","-0.04","8.392","4.19",2024-10-27 03:00:00,"PSY1N903",3
"27/10/2024","03:15:00","19.54","-0.273","2.249",-0.46,"1.00","-3.80","-0.03","8.395","4.19",2024-10-27 03:15:00,"PSY1N903",3
"27/10/2024","03:30:00","19.48","-0.312","2.176",-0.45,"1.00","-3.80","-0.04","8.399","4.19",2024-10-27 03:30:00,"PSY1N903",3
"27/10/2024","03:45:00","19.44","-0.219","2.134",-0.42,"1.00","-3.80","-0.03","8.399","4.19",2024-10-27 03:45:00,"PSY1N903",3
"27/10/2024","04:00:00","19.44","-0.317","2.084",-0.42,"1.00","-3.80","-0.04","8.399","4.19",2024-10-27 04:00:00,"PSY1N903",3
"27/10/2024","04:15:00","19.43","-0.255","2.067",-0.41,"1.00","-3.80","-0.03","8.399","4.19",2024-10-27 04:15:00,"PSY1N903",3
"27/10/2024","04:30:00","19.42","-0.228","1.962",-0.37,"1.00","-3.80","-0.03","8.399","4.19",2024-10-27 04:30:00,"PSY1N903",3
"27/10/2024","04:45:00","19.32","-0.196","2.020",-0.39,"1.00","-3.80","-0.02","8.403","4.19",2024-10-27 04:45:00,"PSY1N903",3
"27/10/2024","05:00:00","19.31","-0.329","1.907",-0.37,"1.00","-3.80","-0.04","8.403","4.19",2024-10-27 05:00:00,"PSY1N903",3
"27/10/2024","05:15:00","19.27","-0.190","1.869",-0.34,"1.00","-3.80","-0.02","8.406","4.19",2024-10-27 05:15:00,"PSY1N903",3
"27/10/2024","05:30:00","19.26","-0.276","1.892",-0.36,"1.00","-3.80","-0.03","8.406","4.19",2024-10-27 05:30:00,"PSY1N903",3
"27/10/2024","05:45:00","19.28","-0.251","1.838",-0.34,"1.00","-3.80","-0.03","8.406","4.19",2024-10-27 05:45:00,"PSY1N903",3
"27/10/2024","06:00:00","19.29","-0.243","1.789",-0.32,"1.00","-3.80","-0.03","8.406","4.19",2024-10-27 06:00:00,"PSY1N903",3
"27/10/2024","06:15:00","19.27","-0.279","1.760",-0.32,"1.00","-3.80","-0.03","8.406","4.19",2024-10-27 06:15:00,"PSY1N903",3
"27/10/2024","06:30:00","19.28","-0.194","1.720",-0.29,"1.00","-3.80","-0.02","8.406","4.19",2024-10-27 06:30:00,"PSY1N903",3
"27/10/2024","06:45:00","19.26","-0.341","1.728",-0.32,"1.00","-3.80","-0.04","8.406","4.19",2024-10-27 06:45:00,"PSY1N903",3
"27/10/2024","07:00:00","19.28","-0.351","1.722",-0.32,"1.00","-3.80","-0.04","8.406","4.19",2024-10-27 07:00:00,"PSY1N903",3
"27/10/2024","07:15:00","19.27","-0.277","1.701",-0.3,"1.00","-3.80","-0.03","8.406","4.19",2024-10-27 07:15:00,"PSY1N903",3
"27/10/2024","07:30:00","19.34","-0.292","1.707",-0.3,"1.00","-3.80","-0.04","8.403","4.19",2024-10-27 07:30:00,"PSY1N903",3
"27/10/2024","07:45:00","19.43","-0.331","1.807",-0.34,"1.00","-3.80","-0.04","8.399","4.19",2024-10-27 07:45:00,"PSY1N903",3
"27/10/2024","08:00:00","20.02","-1.901","1.313",-0.39,"1.00","-3.80","-0.26","8.377","4.19",2024-10-27 08:00:00,"PSY1N903",3
"27/10/2024","08:15:00","20.88","-1.921","1.620",-0.47,"1.00","-3.80","-0.26","8.348","4.19",2024-10-27 08:15:00,"PSY1N903",3
"27/10/2024","08:30:00","21.47","-0.958","2.302",-0.53,"1.00","-3.80","-0.13","8.326","4.19",2024-10-27 08:30:00,"PSY1N903",3
"27/10/2024","08:45:00","21.98","-1.299","2.528",-0.63,"1.00","-3.80","-0.17","8.308","4.19",2024-10-27 08:45:00,"PSY1N903",3
"27/10/2024","09:00:00","21.96","-1.714","3.032",-0.83,"1.00","-3.80","-0.23","8.308","4.19",2024-10-27 09:00:00,"PSY1N903",3
"27/10/2024","09:15:00","22.20","-1.393","3.123",-0.81,"1.00","-3.80","-0.18","8.297","4.19",2024-10-27 09:15:00,"PSY1N903",3
"27/10/2024","09:30:00","22.41","-2.001","3.074",-0.87,"1.00","-3.80","-0.27","8.290","4.19",2024-10-27 09:30:00,"PSY1N903",3
"27/10/2024","09:45:00","22.82","-1.902","3.161",-0.87,"1.00","-3.80","-0.25","8.276","4.19",2024-10-27 09:45:00,"PSY1N903",3
"27/10/2024","10:00:00","23.37","-1.890","3.357",-0.91,"1.00","-3.80","-0.25","8.258","4.19",2024-10-27 10:00:00,"PSY1N903",3
"27/10/2024","10:15:00","23.73","-1.902","3.566",-0.96,"1.00","-3.80","-0.25","8.244","4.19",2024-10-27 10:15:00,"PSY1N903",3
"27/10/2024","10:30:00","23.95","-1.651","3.569",-0.92,"1.00","-3.80","-0.22","8.237","4.19",2024-10-27 10:30:00,"PSY1N903",3
"27/10/2024","10:45:00","24.12","-1.615","3.617",-0.92,"1.00","-3.80","-0.21","8.229","4.19",2024-10-27 10:45:00,"PSY1N903",3
"27/10/2024","11:00:00","24.57","-2.023","3.874",-1.04,"1.00","-3.80","-0.27","8.215","4.19",2024-10-27 11:00:00,"PSY1N903",3
"27/10/2024","11:15:01","24.92","-1.765","4.140",-1.06,"1.00","-3.80","-0.23","8.201","4.19",2024-10-27 11:15:01,"PSY1N903",3
"27/10/2024","11:30:00","25.27","-2.196","4.190",-1.12,"1.00","-3.80","-0.29","8.191","4.19",2024-10-27 11:30:00,"PSY1N903",3
"27/10/2024","11:45:00","25.67","-2.321","4.276",-1.15,"1.00","-3.80","-0.31","8.175","4.19",2024-10-27 11:45:00,"PSY1N903",3
"27/10/2024","12:00:00","25.72","-2.065","4.341",-1.13,"1.00","-3.80","-0.27","8.173","4.19",2024-10-27 12:00:00,"PSY1N903",3
"27/10/2024","12:15:00","26.11","-1.779","4.263",-1.06,"1.00","-3.80","-0.23","8.159","4.19",2024-10-27 12:15:00,"PSY1N903",3
"27/10/2024","12:30:00","26.24","-1.758","4.538",-1.12,"1.00","-3.80","-0.23","8.154","4.19",2024-10-27 12:30:00,"PSY1N903",3
"27/10/2024","12:45:00","26.24","-1.681","4.556",-1.12,"1.00","-3.80","-0.22","8.154","4.19",2024-10-27 12:45:00,"PSY1N903",3
"27/10/2024","13:00:00","26.19","-1.008","5.156",-1.18,"1.00","-3.80","-0.13","8.159","4.19",2024-10-27 13:00:00,"PSY1N903",3
"27/10/2024","13:15:00","26.01","-1.806","4.550",-1.14,"1.00","-3.80","-0.24","8.161","4.19",2024-10-27 13:15:00,"PSY1N903",3
"27/10/2024","13:30:00","26.13","-1.931","4.822",-1.22,"1.00","-3.80","-0.25","8.159","4.19",2024-10-27 13:30:00,"PSY1N903",3
"27/10/2024","13:45:00","26.19","-1.602","4.643",-1.13,"1.00","-3.80","-0.21","8.159","4.19",2024-10-27 13:45:00,"PSY1N903",3
"27/10/2024","14:00:00","26.19","-1.718","4.587",-1.13,"1.00","-3.80","-0.22","8.159","4.19",2024-10-27 14:00:00,"PSY1N903",3
"27/10/2024","14:15:00","26.38","-1.119","4.987",-1.15,"1.00","-3.80","-0.14","8.152","4.19",2024-10-27 14:15:00,"PSY1N903",3
"27/10/2024","14:30:00","26.67","-2.472","4.558",-1.21,"1.00","-3.80","-0.32","8.141","4.19",2024-10-27 14:30:00,"PSY1N903",3
"27/10/2024","14:45:00","27.00","-1.188","5.307",-1.22,"1.00","-3.80","-0.15","8.128","4.19",2024-10-27 14:45:00,"PSY1N903",3
"27/10/2024","15:00:00","26.85","-1.708","4.902",-1.19,"1.00","-3.80","-0.22","8.134","4.19",2024-10-27 15:00:00,"PSY1N903",3
"27/10/2024","15:15:00","26.82","-1.595","4.867",-1.17,"1.00","-3.80","-0.21","8.134","4.19",2024-10-27 15:15:00,"PSY1N903",3
"27/10/2024","15:30:00","26.85","-1.448","4.864",-1.14,"1.00","-3.80","-0.19","8.134","4.19",2024-10-27 15:30:00,"PSY1N903",3
"27/10/2024","15:45:00","26.92","-2.016","4.622",-1.16,"1.00","-3.80","-0.26","8.130","4.19",2024-10-27 15:45:00,"PSY1N903",3
"27/10/2024","16:00:00","27.02","-1.616","4.658",-1.11,"1.00","-3.80","-0.21","8.128","4.19",2024-10-27 16:00:00,"PSY1N903",3
"27/10/2024","16:15:00","26.79","-1.717","4.550",-1.1,"1.00","-3.80","-0.22","8.137","4.18",2024-10-27 16:15:00,"PSY1N903",3
"27/10/2024","16:30:00","26.89","-1.938","4.352",-1.08,"1.00","-3.80","-0.25","8.134","4.18",2024-10-27 16:30:00,"PSY1N903",3
"27/10/2024","16:45:00","27.08","-1.484","4.597",-1.08,"1.00","-3.80","-0.19","8.128","4.18",2024-10-27 16:45:00,"PSY1N903",3
"27/10/2024","17:00:00","26.99","-1.567","4.531",-1.07,"1.00","-3.80","-0.20","8.130","4.18",2024-10-27 17:00:00,"PSY1N903",3
"27/10/2024","17:15:00","26.80","-1.214","4.477",-1.02,"1.00","-3.80","-0.16","8.134","4.18",2024-10-27 17:15:00,"PSY1N903",3
"27/10/2024","17:30:00","26.51","-1.421","4.243",-0.99,"1.00","-3.80","-0.18","8.145","4.18",2024-10-27 17:30:00,"PSY1N903",3
"27/10/2024","17:45:00","26.37","-1.493","4.246",-1.01,"1.00","-3.80","-0.19","8.152","4.18",2024-10-27 17:45:00,"PSY1N903",3
"27/10/2024","18:00:00","26.01","-0.658","4.873",-1.07,"1.00","-3.80","-0.08","8.161","4.17",2024-10-27 18:00:00,"PSY1N903",3
"27/10/2024","18:15:00","25.60","-0.856","4.466",-1,"1.00","-3.80","-0.11","8.175","4.17",2024-10-27 18:15:00,"PSY1N903",3
"27/10/2024","18:30:00","24.91","-0.891","4.348",-1,"1.00","-3.80","-0.11","8.201","4.17",2024-10-27 18:30:00,"PSY1N903",3
"27/10/2024","18:45:00","24.58","-1.162","4.110",-0.98,"1.00","-3.80","-0.15","8.215","4.17",2024-10-27 18:45:00,"PSY1N903",3
"27/10/2024","19:00:00","24.16","-0.786","4.305",-1,"1.00","-3.80","-0.10","8.229","4.17",2024-10-27 19:00:00,"PSY1N903",3
"27/10/2024","19:15:00","23.85","-1.090","3.796",-0.91,"1.00","-3.80","-0.14","8.240","4.17",2024-10-27 19:15:00,"PSY1N903",3
"27/10/2024","19:30:00","23.69","-0.833","3.645",-0.84,"1.00","-3.80","-0.11","8.247","4.17",2024-10-27 19:30:00,"PSY1N903",3
"27/10/2024","19:45:00","23.30","0.090","3.786",-0.76,"1.00","-3.80","0.01","8.258","4.17",2024-10-27 19:45:00,"PSY1N903",3
"27/10/2024","20:00:00","22.94","-1.220","3.751",-0.94,"1.00","-3.80","-0.16","8.272","4.17",2024-10-27 20:00:00,"PSY1N903",3
"27/10/2024","20:15:00","22.81","-0.292","3.557",-0.77,"1.00","-3.80","-0.03","8.276","4.16",2024-10-27 20:15:00,"PSY1N903",3
"27/10/2024","20:30:00","22.78","-1.235","3.343",-0.84,"1.00","-3.80","-0.16","8.279","4.16",2024-10-27 20:30:00,"PSY1N903",3
"27/10/2024","20:45:00","22.86","-1.590","3.151",-0.83,"1.00","-3.80","-0.21","8.276","4.16",2024-10-27 20:45:00,"PSY1N903",3
"27/10/2024","21:00:00","23.12","-1.496","3.324",-0.86,"1.00","-3.80","-0.20","8.265","4.16",2024-10-27 21:00:00,"PSY1N903",3
"27/10/2024","21:15:00","23.10","-1.327","3.251",-0.81,"1.00","-3.80","-0.17","8.265","4.16",2024-10-27 21:15:00,"PSY1N903",3
"27/10/2024","21:30:00","23.07","-0.832","3.315",-0.76,"1.00","-3.80","-0.11","8.269","4.16",2024-10-27 21:30:00,"PSY1N903",3
"27/10/2024","21:45:00","22.79","-1.732","3.140",-0.85,"1.00","-3.80","-0.23","8.279","4.16",2024-10-27 21:45:00,"PSY1N903",3
"27/10/2024","22:00:00","22.66","-1.179","3.293",-0.82,"1.00","-3.80","-0.16","8.283","4.16",2024-10-27 22:00:00,"PSY1N903",3
"27/10/2024","22:15:00","22.71","-1.522","2.987",-0.78,"1.00","-3.80","-0.20","8.279","4.15",2024-10-27 22:15:00,"PSY1N903",3
"27/10/2024","22:30:00","22.62","-1.439","3.043",-0.78,"1.00","-3.80","-0.19","8.283","4.15",2024-10-27 22:30:00,"PSY1N903",3
"27/10/2024","22:45:00","22.54","-1.132","3.063",-0.75,"1.00","-3.80","-0.15","8.287","4.15",2024-10-27 22:45:00,"PSY1N903",3
"27/10/2024","23:00:00","22.49","-1.853","2.770",-0.77,"1.00","-3.80","-0.25","8.290","4.15",2024-10-27 23:00:00,"PSY1N903",3
"27/10/2024","23:15:00","23.04","-1.682","2.909",-0.77,"1.00","-3.80","-0.22","8.269","4.15",2024-10-27 23:15:00,"PSY1N903",3
"27/10/2024","23:30:00","23.34","-1.533","2.972",-0.76,"1.00","-3.80","-0.20","8.258","4.15",2024-10-27 23:30:00,"PSY1N903",3
"27/10/2024","23:45:00","23.54","-1.693","2.898",-0.75,"1.00","-3.80","-0.22","8.251","4.15",2024-10-27 23:45:00,"PSY1N903",3
"28/10/2024","00:00:00","22.95","0.056","3.358",-0.66,"1.00","-3.80","0.00","8.272","4.15",2024-10-28,"PSY1N903",3
"28/10/2024","00:15:00","22.34","0.018","2.739",-0.51,"1.00","-3.80","0.00","8.294","4.15",2024-10-28 00:15:00,"PSY1N903",3
"28/10/2024","00:30:00","21.82","-0.065","2.313",-0.41,"1.00","-3.80","0.00","8.312","4.15",2024-10-28 00:30:00,"PSY1N903",3
"28/10/2024","00:45:00","21.40","-0.068","2.023",-0.33,"1.00","-3.80","0.00","8.326","4.14",2024-10-28 00:45:00,"PSY1N903",3
"28/10/2024","01:00:00","21.05","-0.071","1.882",-0.3,"1.00","-3.80","0.00","8.341","4.14",2024-10-28 01:00:00,"PSY1N903",3
"28/10/2024","01:15:00","20.70","-0.027","1.674",-0.23,"1.00","-3.80","0.00","8.352","4.14",2024-10-28 01:15:00,"PSY1N903",3
"28/10/2024","01:30:00","20.46","-0.199","1.546",-0.22,"1.00","-3.80","-0.02","8.362","4.14",2024-10-28 01:30:00,"PSY1N903",3
"28/10/2024","01:45:00","20.32","-0.209","1.464",-0.2,"1.00","-3.80","-0.02","8.366","4.14",2024-10-28 01:45:00,"PSY1N903",3
"28/10/2024","02:00:00","20.22","-0.372","1.390",-0.2,"1.00","-3.80","-0.05","8.370","4.14",2024-10-28 02:00:00,"PSY1N903",3
"28/10/2024","02:15:00","20.15","-0.231","1.300",-0.16,"1.00","-3.80","-0.03","8.373","4.14",2024-10-28 02:15:00,"PSY1N903",3
"28/10/2024","02:30:00","20.12","-0.275","1.190",-0.13,"1.00","-3.80","-0.03","8.373","4.14",2024-10-28 02:30:00,"PSY1N903",3
"28/10/2024","02:45:00","20.09","-0.252","1.125",-0.11,"1.00","-3.80","-0.03","8.377","4.13",2024-10-28 02:45:00,"PSY1N903",3
"28/10/2024","03:00:00","20.09","-0.379","1.043",-0.1,"1.00","-3.80","-0.05","8.377","4.13",2024-10-28 03:00:00,"PSY1N903",3
"28/10/2024","03:15:00","20.10","-0.438","0.971",-0.09,"1.00","-3.80","-0.06","8.373","4.13",2024-10-28 03:15:00,"PSY1N903",3
"28/10/2024","03:30:00","20.07","-0.422","0.930",-0.07,"1.00","-3.80","-0.05","8.377","4.13",2024-10-28 03:30:00,"PSY1N903",3
"28/10/2024","03:45:00","19.97","-0.439","0.867",-0.06,"1.00","-3.80","-0.06","8.381","4.13",2024-10-28 03:45:00,"PSY1N903",3
"28/10/2024","04:00:00","19.92","-0.391","0.827",-0.04,"1.00","-3.80","-0.05","8.381","4.13",2024-10-28 04:00:00,"PSY1N903",3
"28/10/2024","04:15:00","19.88","-0.528","0.796",-0.05,"1.00","-3.80","-0.07","8.384","4.13",2024-10-28 04:15:00,"PSY1N903",3
"28/10/2024","04:30:00","19.83","-0.475","0.761",-0.03,"1.00","-3.80","-0.06","8.384","4.13",2024-10-28 04:30:00,"PSY1N903",3
"28/10/2024","04:45:00","19.76","-0.437","0.717",-0.01,"1.00","-3.80","-0.06","8.388","4.13",2024-10-28 04:45:00,"PSY1N903",3
"28/10/2024","05:00:00","19.74","-0.476","0.683",-0.01,"1.00","-3.80","-0.06","8.388","4.13",2024-10-28 05:00:00,"PSY1N903",3
"28/10/2024","05:15:00","19.74","-0.426","0.000",0,"1.00","-3.80","-0.05","8.388","4.12",2024-10-28 05:15:00,"PSY1N903",3
"28/10/2024","05:30:00","19.72","-0.605","0.622",-0.01,"1.00","-3.80","-0.08","8.388","4.12",2024-10-28 05:30:00,"PSY1N903",3
"28/10/2024","05:45:00","19.70","-0.623","0.583",0,"1.00","-3.80","-0.08","8.388","4.12",2024-10-28 05:45:00,"PSY1N903",3
"28/10/2024","06:00:00","19.63","-0.449","0.000",0,"1.00","-3.80","-0.06","8.392","4.12",2024-10-28 06:00:00,"PSY1N903",3
