Serial Number:,PSY1N909
APP Serial #:,03000C42
Head Serial #:,4085
App Ver:,R1-7-8
COM Ver:,R2-6-8
Instrument Name:,2p 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
31/10/2024,14:15:00,27.65,-1.467,4.157,-0.95,1.00,-3.80,-1.070,-0.19,8.107,4.09,28.40 ,not present ,0.00 ,0.00 ,
31/10/2024,14:30:00,27.92,-1.245,4.147,-0.91,1.00,-3.80,-0.867,-0.16,8.095,4.09,28.40 ,not present ,0.00 ,0.00 ,
31/10/2024,14:45:00,28.08,-1.280,4.334,-0.95,1.00,-3.80,-0.918,-0.16,8.093,4.09,28.60 ,not present ,0.00 ,0.00 ,
31/10/2024,15:00:00,27.91,-0.905,4.460,-0.94,1.00,-3.80,-0.917,-0.12,8.095,4.09,28.60 ,not present ,0.00 ,0.00 ,
31/10/2024,15:15:00,27.01,-0.857,4.268,-0.91,1.00,-3.80,-1.280,-0.11,8.128,4.10,31.30 ,present ,24.05 ,37.50 ,
31/10/2024,15:30:00,26.37,-0.561,3.444,-0.68,1.00,-3.80,-1.461,-0.07,8.152,4.12,32.80 ,present ,24.04 ,36.90 ,
31/10/2024,15:45:00,26.37,-0.450,3.830,-0.76,1.00,-3.80,-2.031,-0.06,8.152,4.12,33.20 ,present ,24.07 ,35.70 ,
31/10/2024,16:00:00,26.27,-0.029,3.834,-0.71,1.00,-3.80,-1.874,0.00,8.154,4.13,33.20 ,present ,24.06 ,34.50 ,
31/10/2024,16:15:00,26.09,-0.197,3.701,-0.70,1.00,-3.80,-1.959,-0.02,8.161,4.14,32.80 ,present ,24.06 ,34.20 ,
31/10/2024,16:30:00,26.09,-0.732,3.756,-0.79,1.00,-3.80,-1.610,-0.09,8.161,4.15,32.70 ,present ,24.04 ,32.70 ,
31/10/2024,16:45:00,26.28,-0.638,3.831,-0.79,1.00,-3.80,-1.506,-0.08,8.154,4.15,32.50 ,present ,24.04 ,31.80 ,
31/10/2024,17:00:00,26.34,-0.731,3.937,-0.83,1.00,-3.80,-1.538,-0.09,8.152,4.16,31.30 ,present ,24.05 ,23.70 ,
31/10/2024,17:15:00,26.25,-0.593,4.142,-0.87,1.00,-3.80,-1.187,-0.07,8.154,4.16,30.70 ,present ,24.07 ,21.90 ,
31/10/2024,17:30:00,26.11,-0.686,4.141,-0.88,1.00,-3.80,-1.389,-0.09,8.159,4.16,30.30 ,present ,24.06 ,21.30 ,
31/10/2024,17:45:00,25.91,-0.518,3.728,-0.76,1.00,-3.80,-1.161,-0.06,8.166,4.16,29.90 ,present ,24.06 ,21.30 ,
31/10/2024,18:00:00,25.68,-0.454,3.364,-0.66,1.00,-3.80,-1.325,-0.06,8.175,4.16,29.70 ,present ,24.06 ,21.30 ,
31/10/2024,18:15:00,25.35,-0.279,3.067,-0.57,1.00,-3.80,-1.198,-0.03,8.187,4.16,29.40 ,present ,24.06 ,21.00 ,
31/10/2024,18:30:00,24.99,-0.773,3.194,-0.68,1.00,-3.80,-0.932,-0.10,8.201,4.16,29.10 ,present ,24.06 ,21.00 ,
31/10/2024,18:45:00,24.42,0.076,2.952,-0.51,1.00,-3.80,-0.967,0.01,8.219,4.16,28.60 ,present ,24.06 ,21.00 ,
31/10/2024,19:00:00,24.39,-0.812,2.338,-0.47,1.00,-3.80,-1.068,-0.10,8.222,4.16,28.10 ,present ,24.06 ,21.00 ,
31/10/2024,19:15:00,24.40,-0.805,2.323,-0.46,1.00,-3.80,-1.118,-0.10,8.219,4.16,28.10 ,present ,24.06 ,21.30 ,
31/10/2024,19:30:00,24.02,0.108,3.002,-0.53,1.00,-3.80,-0.696,0.01,8.233,4.16,28.20 ,present ,24.06 ,21.00 ,
31/10/2024,19:45:00,23.64,-1.104,1.910,-0.40,1.00,-3.80,-1.104,-0.14,8.247,4.16,27.60 ,present ,24.06 ,21.00 ,
31/10/2024,20:00:00,23.92,-1.035,2.011,-0.42,1.00,-3.80,-1.237,-0.13,8.237,4.16,27.40 ,present ,24.06 ,21.00 ,
31/10/2024,20:15:00,23.95,-0.819,2.323,-0.47,1.00,-3.80,-1.030,-0.11,8.237,4.16,27.60 ,present ,24.06 ,21.30 ,
31/10/2024,20:30:00,23.71,-0.550,2.617,-0.52,1.00,-3.80,-0.914,-0.07,8.244,4.16,27.40 ,present ,24.06 ,21.00 ,
31/10/2024,20:45:00,23.45,-0.213,2.968,-0.58,1.00,-3.80,-0.635,-0.02,8.254,4.15,27.20 ,present ,24.06 ,21.00 ,
31/10/2024,21:00:00,23.46,-0.592,2.435,-0.48,1.00,-3.80,-0.902,-0.08,8.254,4.16,27.10 ,present ,24.06 ,21.30 ,
31/10/2024,21:15:00,23.27,-0.093,2.942,-0.56,1.00,-3.80,-0.725,-0.01,8.262,4.15,27.10 ,present ,24.06 ,21.00 ,
31/10/2024,21:30:00,23.02,-1.137,2.223,-0.50,1.00,-3.80,-1.237,-0.15,8.269,4.16,26.80 ,present ,24.06 ,21.00 ,
31/10/2024,21:45:00,23.05,-0.368,2.952,-0.60,1.00,-3.80,-0.678,-0.04,8.269,4.16,26.60 ,present ,24.06 ,21.30 ,
31/10/2024,22:00:00,22.98,-0.594,2.663,-0.55,1.00,-3.80,-0.918,-0.08,8.272,4.16,26.50 ,present ,24.06 ,21.30 ,
31/10/2024,22:15:00,22.78,-0.923,2.427,-0.54,1.00,-3.80,-1.012,-0.12,8.279,4.15,26.40 ,present ,24.06 ,21.00 ,
31/10/2024,22:30:00,22.65,-0.700,2.473,-0.52,1.00,-3.80,-0.976,-0.09,8.283,4.16,26.20 ,present ,24.06 ,21.30 ,
31/10/2024,22:45:00,22.81,-0.598,2.412,-0.49,1.00,-3.80,-0.783,-0.08,8.276,4.16,26.10 ,present ,24.06 ,21.00 ,
31/10/2024,23:00:00,22.89,-0.739,2.176,-0.44,1.00,-3.80,-0.967,-0.10,8.276,4.16,26.20 ,present ,24.06 ,21.00 ,
31/10/2024,23:15:00,23.12,-0.910,2.152,-0.45,1.00,-3.80,-0.934,-0.12,8.265,4.15,26.30 ,present ,24.06 ,21.60 ,
31/10/2024,23:30:00,23.29,-0.854,2.255,-0.47,1.00,-3.80,-0.989,-0.11,8.262,4.15,26.30 ,present ,24.06 ,21.00 ,
31/10/2024,23:45:00,23.43,-0.747,2.248,-0.45,1.00,-3.80,-0.892,-0.10,8.254,4.15,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,00:00:00,22.69,0.195,2.100,-0.29,1.00,-3.80,-0.571,0.02,8.283,4.16,26.00 ,present ,24.06 ,21.00 ,
01/11/2024,00:15:00,22.07,0.089,1.504,-0.15,1.00,-3.80,-0.654,0.01,8.305,4.16,25.20 ,present ,24.06 ,20.70 ,
01/11/2024,00:30:00,21.57,0.177,1.202,-0.06,1.00,-3.80,-0.739,0.02,8.323,4.15,24.20 ,present ,24.06 ,21.00 ,
01/11/2024,00:45:00,21.18,0.056,1.099,-0.05,1.00,-3.80,-0.709,0.00,8.337,4.15,23.90 ,present ,24.06 ,21.30 ,
01/11/2024,01:00:00,20.89,-0.001,0.954,-0.01,1.00,-3.80,-0.681,0.00,8.348,4.16,23.20 ,present ,24.06 ,20.70 ,
01/11/2024,01:15:00,20.67,-0.070,0.948,-0.02,1.00,-3.80,-0.612,0.00,8.355,4.16,23.00 ,present ,24.06 ,21.00 ,
01/11/2024,01:30:00,20.50,-0.048,0.869,0.00,1.00,-3.80,-0.480,0.00,8.359,4.15,22.80 ,present ,24.06 ,20.70 ,
01/11/2024,01:45:00,20.37,0.014,0.000,0.00,1.00,-3.80,-0.551,0.00,8.366,4.16,22.80 ,present ,24.06 ,20.70 ,
01/11/2024,02:00:00,20.28,-0.161,0.000,0.00,1.00,-3.80,-0.394,-0.02,8.370,4.15,22.60 ,present ,24.06 ,20.70 ,
01/11/2024,02:15:00,20.20,-0.081,0.000,0.00,1.00,-3.80,-0.349,-0.01,8.370,4.15,22.30 ,present ,24.06 ,21.00 ,
01/11/2024,02:30:00,20.13,-0.144,0.000,0.00,1.00,-3.80,-0.406,-0.01,8.373,4.15,22.30 ,present ,24.06 ,21.30 ,
01/11/2024,02:45:00,20.09,-0.174,0.000,0.00,1.00,-3.80,-0.337,-0.02,8.377,4.15,22.20 ,present ,24.06 ,21.30 ,
01/11/2024,03:00:00,20.03,-0.180,0.000,0.00,1.00,-3.80,-0.324,-0.02,8.377,4.15,21.30 ,not present ,0.00 ,0.00 ,
01/11/2024,03:15:00,19.94,-0.314,0.740,0.00,1.00,-3.80,-0.325,-0.04,8.381,4.14,19.60 ,not present ,0.00 ,0.00 ,
01/11/2024,03:30:00,19.88,-0.359,0.000,0.00,1.00,-3.80,-0.189,-0.04,8.384,4.14,19.20 ,not present ,0.00 ,0.00 ,
01/11/2024,03:45:00,19.83,-0.375,0.000,0.00,1.00,-3.80,-0.169,-0.05,8.384,4.14,19.00 ,not present ,0.00 ,0.00 ,
01/11/2024,04:00:00,19.79,-0.505,0.641,0.00,1.00,-3.80,-0.011,-0.06,8.388,4.14,19.00 ,not present ,0.00 ,0.00 ,
01/11/2024,04:15:00,19.76,-0.463,0.000,0.00,1.00,-3.80,-0.111,-0.06,8.388,4.14,18.70 ,not present ,0.00 ,0.00 ,
01/11/2024,04:30:00,19.74,-0.949,0.578,-0.04,1.00,-3.80,-0.044,-0.13,8.388,4.14,18.70 ,not present ,0.00 ,0.00 ,
01/11/2024,04:45:00,19.72,-0.755,0.523,0.00,1.00,-3.80,0.051,-0.10,8.388,4.14,18.79 ,not present ,0.00 ,0.00 ,
01/11/2024,05:00:00,19.71,-0.599,0.000,0.00,1.00,-3.80,0.022,-0.08,8.388,4.14,18.70 ,not present ,0.00 ,0.00 ,
01/11/2024,05:15:00,19.70,-0.630,0.000,0.00,1.00,-3.80,0.015,-0.08,8.388,4.13,18.70 ,not present ,0.00 ,0.00 ,
01/11/2024,05:30:00,19.71,-1.000,0.463,-0.01,1.00,-3.80,0.051,-0.13,8.388,4.13,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,05:45:00,19.69,-0.825,0.000,0.00,1.00,-3.80,0.055,-0.11,8.392,4.13,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,06:00:00,19.68,-0.752,0.000,0.00,1.00,-3.80,0.020,-0.10,8.392,4.13,18.50 ,not present ,0.00 ,0.00 ,
01/11/2024,06:15:00,19.67,-0.767,0.000,0.00,1.00,-3.80,0.143,-0.10,8.392,4.13,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,06:30:00,19.65,-0.644,0.000,0.00,1.00,-3.80,0.132,-0.08,8.392,4.13,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,06:45:00,19.63,-0.672,0.000,0.00,1.00,-3.80,0.110,-0.09,8.392,4.13,18.50 ,not present ,0.00 ,0.00 ,
01/11/2024,07:00:00,19.63,-0.577,0.000,0.00,1.00,-3.80,0.080,-0.07,8.392,4.13,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,07:15:00,19.64,-0.644,0.000,0.00,1.00,-3.80,0.213,-0.08,8.392,4.12,18.50 ,not present ,0.00 ,0.00 ,
01/11/2024,07:30:00,19.68,-0.761,0.000,0.00,1.00,-3.80,0.083,-0.10,8.392,4.12,18.60 ,not present ,0.00 ,0.00 ,
01/11/2024,07:45:00,19.52,-0.655,0.000,0.00,1.00,-3.80,0.375,-0.09,8.395,4.12,18.50 ,not present ,0.00 ,0.00 ,
01/11/2024,08:00:00,19.92,-1.757,0.305,-0.07,1.00,-3.80,-0.312,-0.24,8.381,4.12,18.90 ,not present ,0.00 ,0.00 ,
01/11/2024,08:15:00,20.55,-1.586,0.480,-0.09,1.00,-3.80,-0.158,-0.21,8.359,4.12,19.70 ,not present ,0.00 ,0.00 ,
01/11/2024,08:30:00,20.92,-1.073,1.192,-0.23,1.00,-3.80,-0.124,-0.14,8.344,4.12,20.40 ,not present ,0.00 ,0.00 ,
01/11/2024,08:45:00,21.10,-1.112,1.795,-0.41,1.00,-3.80,-0.736,-0.15,8.337,4.12,21.00 ,not present ,0.00 ,0.00 ,
01/11/2024,09:00:00,21.19,-0.654,1.997,-0.41,1.00,-3.80,-0.681,-0.08,8.337,4.12,21.40 ,not present ,0.00 ,0.00 ,
01/11/2024,09:15:00,21.36,-0.850,1.893,-0.40,1.00,-3.80,-0.833,-0.11,8.330,4.12,21.70 ,not present ,0.00 ,0.00 ,
01/11/2024,09:30:00,21.65,-1.591,1.700,-0.44,1.00,-3.80,-1.004,-0.21,8.319,4.12,21.90 ,not present ,0.00 ,0.00 ,
01/11/2024,09:45:00,21.79,-1.155,1.640,-0.36,1.00,-3.80,-0.892,-0.15,8.315,4.11,21.90 ,not present ,0.00 ,0.00 ,
01/11/2024,10:00:00,21.61,-1.099,1.857,-0.42,1.00,-3.80,-0.978,-0.15,8.319,4.11,22.40 ,not present ,0.00 ,0.00 ,
01/11/2024,10:15:00,21.68,-1.432,1.659,-0.41,1.00,-3.80,-1.208,-0.19,8.319,4.11,22.40 ,not present ,0.00 ,0.00 ,
01/11/2024,10:30:00,21.79,-1.094,1.717,-0.38,1.00,-3.80,-0.782,-0.14,8.315,4.11,22.40 ,not present ,0.00 ,0.00 ,
01/11/2024,10:45:00,21.89,-1.223,1.712,-0.39,1.00,-3.80,-0.974,-0.16,8.312,4.11,22.50 ,not present ,0.00 ,0.00 ,
01/11/2024,11:00:00,22.02,-1.077,1.655,-0.35,1.00,-3.80,-0.821,-0.14,8.305,4.11,22.80 ,not present ,0.00 ,0.00 ,
01/11/2024,11:15:00,22.04,-0.934,1.992,-0.43,1.00,-3.80,-0.829,-0.12,8.305,4.11,22.90 ,not present ,0.00 ,0.00 ,
01/11/2024,11:30:00,22.15,0.110,2.062,-0.30,1.00,-3.80,-0.403,0.01,8.301,4.10,22.90 ,not present ,0.00 ,0.00 ,
01/11/2024,11:45:00,22.56,-1.307,1.697,-0.39,1.00,-3.80,-0.954,-0.17,8.287,4.10,23.20 ,not present ,0.00 ,0.00 ,
01/11/2024,12:00:00,22.79,-1.268,1.800,-0.41,1.00,-3.80,-0.954,-0.17,8.279,4.10,23.30 ,not present ,0.00 ,0.00 ,
01/11/2024,12:15:00,23.08,-1.071,2.101,-0.46,1.00,-3.80,-0.741,-0.14,8.269,4.10,23.50 ,not present ,0.00 ,0.00 ,
01/11/2024,12:30:00,23.23,-0.958,2.447,-0.54,1.00,-3.80,-0.666,-0.12,8.262,4.10,23.70 ,not present ,0.00 ,0.00 ,
01/11/2024,12:45:00,23.22,-1.212,2.127,-0.48,1.00,-3.80,-0.981,-0.16,8.262,4.10,23.90 ,not present ,0.00 ,0.00 ,
01/11/2024,13:00:00,23.22,-1.019,2.279,-0.50,1.00,-3.80,-0.989,-0.13,8.262,4.10,24.00 ,not present ,0.00 ,0.00 ,
01/11/2024,13:15:00,23.01,-0.530,2.134,-0.40,1.00,-3.80,-0.671,-0.07,8.269,4.10,23.90 ,not present ,0.00 ,0.00 ,
01/11/2024,13:30:00,23.20,-1.272,2.134,-0.49,1.00,-3.80,-1.129,-0.17,8.262,4.10,24.10 ,not present ,0.00 ,0.00 ,
01/11/2024,13:45:00,23.15,-0.609,2.478,-0.50,1.00,-3.80,-0.689,-0.08,8.265,4.10,24.20 ,not present ,0.00 ,0.00 ,
01/11/2024,14:00:00,23.24,-0.827,4.157,-0.99,1.00,-3.80,-0.545,-0.11,8.262,4.09,24.10 ,not present ,0.00 ,0.00 ,
01/11/2024,14:15:00,23.52,-1.037,2.438,-0.54,1.00,-3.80,-0.886,-0.14,8.251,4.09,24.10 ,not present ,0.00 ,0.00 ,
01/11/2024,14:30:00,23.36,-0.894,2.385,-0.51,1.00,-3.80,-0.869,-0.12,8.258,4.09,24.20 ,not present ,0.00 ,0.00 ,
01/11/2024,14:45:00,23.35,-0.940,2.257,-0.48,1.00,-3.80,-1.046,-0.12,8.258,4.09,24.20 ,not present ,0.00 ,0.00 ,
01/11/2024,15:00:00,23.11,0.344,2.580,-0.40,1.00,-3.80,-0.213,0.04,8.265,4.09,24.10 ,not present ,0.00 ,0.00 ,
01/11/2024,15:15:00,23.08,-0.758,2.579,-0.55,1.00,-3.80,-0.810,-0.10,8.269,4.11,27.90 ,present ,24.05 ,37.50 ,
01/11/2024,15:30:00,23.12,-0.954,2.283,-0.49,1.00,-3.80,-1.304,-0.12,8.265,4.12,29.00 ,present ,24.04 ,36.59 ,
01/11/2024,15:45:00,23.10,-0.645,2.498,-0.51,1.00,-3.80,-1.299,-0.08,8.265,4.13,29.40 ,present ,24.07 ,35.40 ,
01/11/2024,16:00:00,23.22,-0.954,2.607,-0.58,1.00,-3.80,-1.355,-0.12,8.262,4.14,29.60 ,present ,24.06 ,34.20 ,
01/11/2024,16:15:00,23.24,-0.454,2.549,-0.50,1.00,-3.80,-1.173,-0.06,8.262,4.14,29.50 ,present ,24.05 ,33.30 ,
01/11/2024,16:30:00,23.28,-0.578,2.463,-0.49,1.00,-3.80,-1.239,-0.07,8.262,4.15,29.50 ,present ,24.08 ,32.40 ,
01/11/2024,16:45:00,23.15,-0.694,2.683,-0.57,1.00,-3.80,-1.308,-0.09,8.265,4.15,28.90 ,present ,24.07 ,27.30 ,
01/11/2024,17:00:00,22.94,-0.621,2.523,-0.52,1.00,-3.80,-1.286,-0.08,8.272,4.15,27.80 ,present ,24.07 ,22.80 ,
01/11/2024,17:15:00,22.73,0.002,3.214,-0.63,1.00,-3.80,-0.756,0.00,8.279,4.16,27.30 ,present ,24.06 ,21.60 ,
01/11/2024,17:30:00,22.66,-0.422,2.531,-0.50,1.00,-3.80,-1.030,-0.05,8.283,4.15,26.80 ,present ,24.06 ,21.30 ,
01/11/2024,17:45:00,22.81,-0.168,2.812,-0.54,1.00,-3.80,-0.730,-0.02,8.276,4.16,26.60 ,present ,24.06 ,21.00 ,
01/11/2024,18:00:00,22.93,-0.901,2.672,-0.60,1.00,-3.80,-1.183,-0.12,8.272,4.15,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,18:15:00,22.84,-0.822,2.711,-0.60,1.00,-3.80,-1.230,-0.11,8.276,4.16,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,18:30:00,22.74,-0.669,3.253,-0.73,1.00,-3.80,-1.095,-0.09,8.279,4.15,26.40 ,present ,24.06 ,21.30 ,
01/11/2024,18:45:00,22.66,-0.619,3.013,-0.66,1.00,-3.80,-0.951,-0.08,8.283,4.15,26.40 ,present ,24.06 ,21.00 ,
01/11/2024,19:00:00,22.60,-0.776,2.937,-0.66,1.00,-3.80,-1.098,-0.10,8.283,4.15,26.20 ,present ,24.06 ,21.00 ,
01/11/2024,19:15:00,22.69,-0.713,2.757,-0.60,1.00,-3.80,-1.205,-0.09,8.283,4.15,26.10 ,present ,24.06 ,21.30 ,
01/11/2024,19:30:00,22.88,-0.224,2.937,-0.58,1.00,-3.80,-0.701,-0.03,8.276,4.15,26.40 ,present ,24.06 ,21.00 ,
01/11/2024,19:45:00,22.78,-0.953,2.988,-0.70,1.00,-3.80,-1.165,-0.12,8.279,4.16,26.40 ,present ,24.06 ,21.00 ,
01/11/2024,20:00:00,22.80,-0.810,3.146,-0.72,1.00,-3.80,-1.036,-0.10,8.276,4.15,26.40 ,present ,24.06 ,21.30 ,
01/11/2024,20:15:00,22.92,-0.864,3.096,-0.71,1.00,-3.80,-1.182,-0.11,8.272,4.16,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,20:30:00,23.00,-0.814,3.438,-0.80,1.00,-3.80,-1.077,-0.11,8.269,4.15,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,20:45:00,22.85,-0.054,3.220,-0.64,1.00,-3.80,-0.681,0.00,8.276,4.15,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,21:00:00,22.85,-0.881,3.183,-0.74,1.00,-3.80,-1.230,-0.11,8.276,4.15,26.50 ,present ,24.06 ,21.30 ,
01/11/2024,21:15:00,22.87,-0.703,3.318,-0.75,1.00,-3.80,-0.980,-0.09,8.276,4.16,26.50 ,present ,24.06 ,21.00 ,
01/11/2024,21:30:00,22.78,-0.435,3.543,-0.78,1.00,-3.80,-0.937,-0.05,8.279,4.16,26.30 ,present ,24.06 ,21.00 ,
01/11/2024,21:45:00,22.74,-0.551,3.171,-0.70,1.00,-3.80,-0.987,-0.07,8.279,4.15,26.40 ,present ,24.06 ,21.00 ,
01/11/2024,22:00:00,22.49,-0.233,3.499,-0.75,1.00,-3.80,-0.865,-0.03,8.290,4.16,26.30 ,present ,24.06 ,21.00 ,
01/11/2024,22:15:00,22.44,-0.297,3.480,-0.76,1.00,-3.80,-0.908,-0.04,8.290,4.16,26.10 ,present ,24.06 ,21.60 ,
01/11/2024,22:30:00,22.47,-0.531,3.256,-0.72,1.00,-3.80,-0.919,-0.07,8.290,4.15,26.20 ,present ,24.06 ,21.00 ,
01/11/2024,22:45:00,22.50,-0.647,3.618,-0.84,1.00,-3.80,-1.028,-0.08,8.287,4.16,26.00 ,present ,24.06 ,21.00 ,
01/11/2024,23:00:00,22.46,-0.611,3.078,-0.68,1.00,-3.80,-1.113,-0.08,8.290,4.16,26.00 ,present ,24.06 ,21.00 ,
01/11/2024,23:15:00,22.95,-1.113,3.159,-0.76,1.00,-3.80,-1.035,-0.15,8.272,4.15,26.10 ,present ,24.06 ,21.00 ,
01/11/2024,23:30:00,23.37,-1.036,3.286,-0.78,1.00,-3.80,-0.997,-0.14,8.258,4.15,26.50 ,present ,24.06 ,21.30 ,
01/11/2024,23:45:00,23.63,-0.937,3.408,-0.79,1.00,-3.80,-0.990,-0.12,8.247,4.15,26.60 ,present ,24.06 ,21.00 ,
02/11/2024,00:00:00,22.87,0.510,3.368,-0.60,1.00,-3.80,-0.782,0.06,8.276,4.15,26.10 ,present ,24.06 ,20.70 ,
02/11/2024,00:15:00,22.27,0.412,2.425,-0.36,1.00,-3.80,-0.644,0.05,8.297,4.16,25.40 ,present ,24.06 ,20.70 ,
02/11/2024,00:30:00,21.81,0.217,1.995,-0.28,1.00,-3.80,-0.686,0.02,8.312,4.16,24.70 ,present ,24.06 ,21.00 ,
02/11/2024,00:45:00,21.43,0.190,1.788,-0.23,1.00,-3.80,-0.537,0.02,8.326,4.16,24.10 ,present ,24.06 ,20.70 ,
02/11/2024,01:00:00,21.11,0.291,1.643,-0.18,1.00,-3.80,-0.637,0.03,8.337,4.16,23.70 ,present ,24.06 ,20.70 ,
02/11/2024,01:15:00,20.74,0.255,1.520,-0.15,1.00,-3.80,-0.644,0.03,8.352,4.15,23.30 ,present ,24.06 ,21.00 ,
02/11/2024,01:30:00,20.44,0.095,1.440,-0.15,1.00,-3.80,-0.536,0.01,8.362,4.16,23.00 ,present ,24.06 ,21.00 ,
02/11/2024,01:45:00,20.17,0.034,1.420,-0.16,1.00,-3.80,-0.516,0.00,8.373,4.16,22.50 ,present ,24.06 ,21.30 ,
02/11/2024,02:00:00,20.00,0.042,1.335,-0.13,1.00,-3.80,-0.526,0.00,8.377,4.15,22.40 ,present ,24.06 ,21.30 ,
02/11/2024,02:15:00,19.87,-0.050,1.318,-0.14,1.00,-3.80,-0.497,0.00,8.384,4.15,22.00 ,present ,24.06 ,21.00 ,
02/11/2024,02:30:00,19.78,0.018,1.310,-0.13,1.00,-3.80,-0.593,0.00,8.388,4.15,21.80 ,present ,24.06 ,21.00 ,
02/11/2024,02:45:00,19.73,-0.079,1.310,-0.14,1.00,-3.80,-0.350,-0.01,8.388,4.15,21.80 ,present ,24.06 ,20.70 ,
02/11/2024,03:00:00,19.71,-0.067,1.246,-0.12,1.00,-3.80,-0.330,0.00,8.388,4.15,20.00 ,not present ,0.00 ,0.00 ,
02/11/2024,03:15:00,19.63,-0.106,1.235,-0.13,1.00,-3.80,-0.335,-0.01,8.392,4.14,19.20 ,not present ,0.00 ,0.00 ,
02/11/2024,03:30:00,19.57,-0.096,1.241,-0.13,1.00,-3.80,-0.226,-0.01,8.395,4.14,18.79 ,not present ,0.00 ,0.00 ,
02/11/2024,03:45:00,19.50,-0.236,1.243,-0.15,1.00,-3.80,-0.318,-0.03,8.395,4.14,18.79 ,not present ,0.00 ,0.00 ,
02/11/2024,04:00:00,19.45,-0.172,1.202,-0.13,1.00,-3.80,-0.356,-0.02,8.399,4.14,18.50 ,not present ,0.00 ,0.00 ,
02/11/2024,04:15:00,19.37,-0.099,1.160,-0.11,1.00,-3.80,-0.211,-0.01,8.403,4.14,18.40 ,not present ,0.00 ,0.00 ,
02/11/2024,04:30:00,19.32,-0.124,1.156,-0.11,1.00,-3.80,-0.159,-0.01,8.403,4.14,18.40 ,not present ,0.00 ,0.00 ,
02/11/2024,04:45:00,19.30,-0.185,1.140,-0.11,1.00,-3.80,-0.179,-0.02,8.403,4.14,18.29 ,not present ,0.00 ,0.00 ,
02/11/2024,05:00:00,19.26,-0.164,1.099,-0.10,1.00,-3.80,-0.213,-0.02,8.406,4.14,18.29 ,not present ,0.00 ,0.00 ,
02/11/2024,05:15:00,19.23,-0.153,1.059,-0.08,1.00,-3.80,-0.181,-0.02,8.406,4.13,18.29 ,not present ,0.00 ,0.00 ,
02/11/2024,05:30:00,19.23,-0.221,1.060,-0.09,1.00,-3.80,-0.157,-0.03,8.406,4.13,18.20 ,not present ,0.00 ,0.00 ,
02/11/2024,05:45:00,19.21,-0.262,1.064,-0.10,1.00,-3.80,-0.260,-0.03,8.406,4.13,18.20 ,not present ,0.00 ,0.00 ,
02/11/2024,06:00:00,19.21,-0.204,1.020,-0.08,1.00,-3.80,-0.131,-0.02,8.406,4.13,18.20 ,not present ,0.00 ,0.00 ,
02/11/2024,06:15:00,19.20,-0.185,1.013,-0.07,1.00,-3.80,-0.123,-0.02,8.406,4.13,18.10 ,not present ,0.00 ,0.00 ,
02/11/2024,06:30:00,19.14,-0.203,0.972,-0.06,1.00,-3.80,-0.096,-0.02,8.410,4.13,17.90 ,not present ,0.00 ,0.00 ,
02/11/2024,06:45:00,19.09,-0.252,0.970,-0.07,1.00,-3.80,-0.271,-0.03,8.414,4.13,17.90 ,not present ,0.00 ,0.00 ,
02/11/2024,07:00:00,19.07,-0.344,0.913,-0.07,1.00,-3.80,-0.173,-0.04,8.414,4.13,17.90 ,not present ,0.00 ,0.00 ,
02/11/2024,07:15:00,19.04,-0.047,0.928,-0.03,1.00,-3.80,0.117,0.00,8.414,4.12,17.90 ,not present ,0.00 ,0.00 ,
02/11/2024,07:30:00,18.99,-0.298,0.925,-0.06,1.00,-3.80,-0.178,-0.04,8.417,4.12,18.10 ,not present ,0.00 ,0.00 ,
02/11/2024,07:45:00,19.01,-0.031,1.032,-0.06,1.00,-3.80,-0.076,0.00,8.414,4.12,17.90 ,not present ,0.00 ,0.00 ,
02/11/2024,08:00:00,19.63,-1.565,0.821,-0.20,1.00,-3.80,-0.637,-0.21,8.392,4.12,18.40 ,not present ,0.00 ,0.00 ,
02/11/2024,08:15:00,20.57,-1.451,1.323,-0.33,1.00,-3.80,-0.646,-0.19,8.359,4.12,19.50 ,not present ,0.00 ,0.00 ,
02/11/2024,08:30:00,21.01,-0.990,1.981,-0.45,1.00,-3.80,-0.474,-0.13,8.341,4.12,20.29 ,not present ,0.00 ,0.00 ,
